Course_Title,Platform,Provider,URL,Price,Is_Paid,Difficulty,Category,Duration_Hours,Num_Reviews,Num_Subscribers
How to Make Your Own Children's Interactive eBook!,Udemy,Udemy,https://www.udemy.com/make-your-own-childrens-interactive-picture-ebook/,95,True,Beginner,Graphic Design,1.5,2,33
InDesign Basics for Beginners: Learn InDesign Quickly,Udemy,Udemy,https://www.udemy.com/indesign-basics-how-to-use-indesign-like-a-pro/,35,True,Beginner,Graphic Design,1.5,8,177
Create an Accelerated Learning Flowchart with Watercolors,Udemy,Udemy,https://www.udemy.com/design-an-information-diet-plan-with-a-watercolor-flowchart/,200,True,All Levels,Graphic Design,2.5,5,668
How to Create Vector Characters in Illustrator or Photoshop,Udemy,Udemy,https://www.udemy.com/how-to-create-vector-characters-in-illustrator-or-photoshop/,25,True,Beginner,Graphic Design,3.5,3,92
Photoshop Learn Concept Art Manipulation,Udemy,Udemy,https://www.udemy.com/photoshop-learn-concept-art-manipulation/,25,True,Beginner,Graphic Design,1.5,0,8
Make Logo design pay with illustrator in less than a day,Udemy,Udemy,https://www.udemy.com/designing-logos-with-illustrator-beginners-to-advanced/,50,True,All Levels,Graphic Design,4.0,1,22
Create a Majestic Bear on Adobe Illustrator,Udemy,Udemy,https://www.udemy.com/bear-adobe-illustrator/,55,True,All Levels,Graphic Design,1.0,0,3
Adobe Illustrator CC Beginner,Udemy,Udemy,https://www.udemy.com/adobe-illustrator-beginner/,30,True,Beginner,Graphic Design,4.0,0,2
Create Beveled Lettering in Adobe Illustrator,Udemy,Udemy,https://www.udemy.com/create-beveled-lettering/,20,True,Intermediate,Graphic Design,0.5833333333333334,0,2
Learn Adobe Illustrator and Premiere Pro in 1 hour,Udemy,Udemy,https://www.udemy.com/learn-adobe-illustrator-and-premiere-pro-in-1-hour/,20,True,All Levels,Graphic Design,1.0,0,1
Adobe photoshop The  Flying Land compositing,Udemy,Udemy,https://www.udemy.com/adobe-photoshop-the-flying-land-compositing/,70,True,All Levels,Graphic Design,2.5,0,2
Learn Mobile App Design in Photoshop,Udemy,Udemy,https://www.udemy.com/design-iosandroid-icons/,20,True,Beginner,Graphic Design,1.5,1,11
Photoshop: Real World Learning,Udemy,Udemy,https://www.udemy.com/photoshop-practical-training/,20,True,All Levels,Graphic Design,5.0,0,9
Adobe Illustrator Fast Track,Udemy,Udemy,https://www.udemy.com/adobe-illustrator-fast-track/,40,True,Beginner,Graphic Design,2.5,0,9
Mastering Text Animation in After Effect,Udemy,Udemy,https://www.udemy.com/master-text-animation-in-ae/,20,True,Intermediate,Graphic Design,1.0,1,1
How to Design A 2D Character in Illustrator,Udemy,Udemy,https://www.udemy.com/2d-character-in-illustrator/,20,True,Beginner,Graphic Design,1.0,1,1
Design Efficiency Intensive,Udemy,Udemy,https://www.udemy.com/fd-design-efficiency-intensive/,20,True,Intermediate,Graphic Design,0.55,0,6
Adobe Photoshop CC for Photographers Advanced,Udemy,Udemy,https://www.udemy.com/adobe-photoshop-cc-for-photographers-advanced/,30,True,Expert,Graphic Design,2.5,0,1
Adobe InDesign Tips and Tricks,Udemy,Udemy,https://www.udemy.com/adobe-indesign-best-tutorials/,80,True,All Levels,Graphic Design,1.0,0,4
Photoshop CC Training - Creating Fantastic Album Cover Art,Udemy,Udemy,https://www.udemy.com/photoshop-cc-training-creating-fantastic-album-cover-art/,50,True,All Levels,Graphic Design,1.0,0,1
Beginner's Guide to Book Cover Designing.,Udemy,Udemy,https://www.udemy.com/beginners-guide-to-book-cover-designing/,25,True,Beginner,Graphic Design,1.0,1,2
Low Poly Portrait Illustration,Udemy,Udemy,https://www.udemy.com/low-poly-portrait-illustration/,20,True,All Levels,Graphic Design,0.6833333333333333,0,4
Events Promotion Design,Udemy,Udemy,https://www.udemy.com/eventspromotiondesign/,45,True,Intermediate,Graphic Design,2.0,0,4
Adobe Photoshop CC Introduction,Udemy,Udemy,https://www.udemy.com/adobe-photoshop-cc-introduction/,30,True,Beginner,Graphic Design,4.5,0,1
Ecover Mastery in 30 Minutes with NO photoshop skills needed,Udemy,Udemy,https://www.udemy.com/ecover-mastery-in-30-minutes/,20,True,Beginner,Graphic Design,0.6333333333333333,0,1
Adobe Illustrator in Under 10: Fast info at your Fingertips!,Udemy,Udemy,https://www.udemy.com/illustratorunder10/,30,True,All Levels,Graphic Design,3.5,0,1
An Easy Introduction to Adobe Photoshop,Udemy,Udemy,https://www.udemy.com/an-easy-introduction-to-adobe-photoshop/,20,True,Beginner,Graphic Design,1.0,0,1
Create Beautiful Image Maps for Your Website,Udemy,Udemy,https://www.udemy.com/how-to-create-hotspot-image-maps-for-your-website-and-wordpress/,20,True,Intermediate,Graphic Design,0.6166666666666667,0,0
T-Shirt Design Workshop 02: Mixed Media Design,Udemy,Udemy,https://www.udemy.com/t-shirt-design-workshop-part-2/,25,True,Intermediate,Graphic Design,2.5,176,885
Design a unique bookstore-quality Photo Book with Blurb,Udemy,Udemy,https://www.udemy.com/photo-book-blurb/,180,True,All Levels,Graphic Design,2.5,11,2863
Learn to Create Deliverable Brand Identity Package,Udemy,Udemy,https://www.udemy.com/learn-to-create-deliverable-brand-identity-package/,20,True,All Levels,Graphic Design,1.0,5,915
How to Draw Pinups and Sexy Women,Udemy,Udemy,https://www.udemy.com/how-to-draw-pinups/,75,True,Intermediate,Graphic Design,20.0,109,3525
Design & Create Text Logos in Adobe Photoshop CS5,Udemy,Udemy,https://www.udemy.com/learn-how-to-design-create-text-logos-in-adobe-photoshop-cs5/,95,True,All Levels,Graphic Design,1.5,19,2035
Freelancing A-Z: How To Start A Successful Freelance Career,Udemy,Udemy,https://www.udemy.com/freelance-freelancer-freelancing-freelance-web-designer/,195,True,All Levels,Graphic Design,5.0,28,2267
Character Concept Design for Beginners,Udemy,Udemy,https://www.udemy.com/character-concept-design-from-beginner-to-pro/,175,True,All Levels,Graphic Design,16.5,55,1197
Icon & Logo Symbol Design in Adobe Illustrator,Udemy,Udemy,https://www.udemy.com/icondesign/,100,True,All Levels,Graphic Design,2.0,27,1043
How to Draw Majestic Animals: Cats,Udemy,Udemy,https://www.udemy.com/draw-majestic-cats/,35,True,All Levels,Graphic Design,1.0,4,1356
Sketchbook Pro for Beginners,Udemy,Udemy,https://www.udemy.com/learn-sketchbook-pro-in-a-weekend/,125,True,All Levels,Graphic Design,4.0,46,1657
Photoshop CC 2017 Full Course,Udemy,Udemy,https://www.udemy.com/photoshop-cc-2017-full-course/,90,True,Beginner,Graphic Design,3.5,18,655
Mobile App Design in Photoshop from Scratch - UI & UX DESIGN,Udemy,Udemy,https://www.udemy.com/mobile-app-design-in-photoshop-complete-music-app-design/,195,True,All Levels,Graphic Design,2.5,17,1282
Affinity Designer - making seamless patterns,Udemy,Udemy,https://www.udemy.com/affinity-designer-making-seamless-patterns/,20,True,All Levels,Graphic Design,1.0,13,35
Typography: Learn the Foundation and Designs,Udemy,Udemy,https://www.udemy.com/typography-learn-the-foundation-and-designs/,135,True,All Levels,Graphic Design,2.5,13,220
Sketch 3 - New Guide To iOS 8 Mobile App Design (2015),Udemy,Udemy,https://www.udemy.com/tutorial-design-youtube-app-ui-ux-sketch3-swift/,20,True,All Levels,Graphic Design,5.5,15,481
How To Become An Etsy Wholesale Seller,Udemy,Udemy,https://www.udemy.com/how-to-become-an-etsy-wholesale-seller/,100,True,Beginner,Graphic Design,2.5,0,1013
How to make Business Cards like a Pro,Udemy,Udemy,https://www.udemy.com/the-secrets-of-making-business-cards-like-a-pro/,20,True,All Levels,Graphic Design,0.7,3,593
Creating animation puzzles with Google Slides,Udemy,Udemy,https://www.udemy.com/creating-an-animated-greeting-card-via-google-slides-4/,20,True,Intermediate,Graphic Design,1.0,5,679
iPhone icons gone awesome,Udemy,Udemy,https://www.udemy.com/how-to-make-awesome-icons-for-your-iphone-app-in-60-seconds/,20,True,All Levels,Graphic Design,3.5,18,2346
Adobe After Effect: Create 15 Advance Motion Graphic Element,Udemy,Udemy,https://www.udemy.com/15-advance-mograph-elements-with-after-effect/,30,True,All Levels,Graphic Design,2.5,6,140
Learn Sketch 3 Mobile App Design From Scratch,Udemy,Udemy,https://www.udemy.com/learn-sketch-3-graphic-design-from-scratch/,60,True,All Levels,Graphic Design,1.5,9,528
Learn Real Graphic Design,Udemy,Udemy,https://www.udemy.com/learn-real-design/,20,True,All Levels,Graphic Design,1.5,27,297
Designing With Halftones: Create a Dot Pattern Portrait!,Udemy,Udemy,https://www.udemy.com/halftones/,20,True,Intermediate,Graphic Design,1.0,0,228
A Beginners Guide to creating Vector Graphics With Photoshop,Udemy,Udemy,https://www.udemy.com/beginners-guide-course-to-vector-graphics-with-adobe-photoshop-course/,20,True,Beginner,Graphic Design,2.0,5,1207
Adobe Photoshop CS6 para Iniciantes,Udemy,Udemy,https://www.udemy.com/adobe-photoshop-cs6-para-iniciantes/,40,True,Beginner,Graphic Design,7.0,0,5
PHOTOSHOP: Dessiner l'affiche du film Rogue One en style BD,Udemy,Udemy,https://www.udemy.com/photoshop-dessiner-laffiche-du-film-rogue-one-en-style-bd/,50,True,Intermediate,Graphic Design,4.5,0,4
Doble exposición con Photoshop,Udemy,Udemy,https://www.udemy.com/doble-exposicion-con-photoshop/,20,True,All Levels,Graphic Design,0.5666666666666667,0,36
Débuter avec KRITA,Udemy,Udemy,https://www.udemy.com/debuter-avec-krita/,25,True,Intermediate,Graphic Design,2.0,0,3
会声会影深度教学,Udemy,Udemy,https://www.udemy.com/nice-ppt/,200,True,Beginner,Graphic Design,0.6,2,3
Criando um poster com foto colagem digital,Udemy,Udemy,https://www.udemy.com/criando-poster-digital-foto-colagem/,25,True,Beginner,Graphic Design,0.6833333333333333,0,1
Adobe InDesign CC 2017 Quick Start,Udemy,Udemy,https://www.udemy.com/adobe-indesign-cc-2017-quick-start/,35,True,Beginner,Graphic Design,2.5,0,2
初めてのiDraw入門,Udemy,Udemy,https://www.udemy.com/first-idraw/,20,True,All Levels,Graphic Design,1.5,0,13
Interiores Sostenibles 101,Udemy,Udemy,https://www.udemy.com/interiores-sostenibles-101/,30,True,Beginner,Graphic Design,1.0,0,1
Wordpress: Comment utiliser le thème FABLE,Udemy,Udemy,https://www.udemy.com/wordpress-comment-utiliser-le-theme-fable/,20,True,Beginner,Graphic Design,0.65,0,1
Adobe InDesign CS6,Udemy,Udemy,https://www.udemy.com/adobe-indesign-cs62/,50,True,Beginner,Graphic Design,5.0,0,5
Aprende Photoshop con Ejercicios Prácticos.,Udemy,Udemy,https://www.udemy.com/aprende-photoshop-con-ejercicios-practicos/,20,True,All Levels,Graphic Design,4.0,0,3
Typography Design: Learn Web Typography The Practical Way,Udemy,Udemy,https://www.udemy.com/typography-design-learn-web-typography/,20,True,Beginner,Graphic Design,2.0,9,970
Toon Boom Studio Tutorial - Cartoon Animation Made Simple,Udemy,Udemy,https://www.udemy.com/toon-boom-studio-tutorial/,50,True,All Levels,Graphic Design,5.0,20,342
Learn Logo Designing: 5 Types of Logo Designs in Illustrator,Udemy,Udemy,https://www.udemy.com/learn-logo-design-tutorial-in-illustrator-beginners/,30,True,Beginner,Graphic Design,3.0,2,106
Practical Font Design,Udemy,Udemy,https://www.udemy.com/practical-font-design/,50,True,Intermediate,Graphic Design,7.5,23,229
Smashing Photoshop CC/CS,Udemy,Udemy,https://www.udemy.com/smashing-photoshop/,20,True,Beginner,Graphic Design,5.0,7,437
"Sketching: How to Draw People, Hands, Eyes, Buildings & Cars",Udemy,Udemy,https://www.udemy.com/sketching-drawing/,20,True,All Levels,Graphic Design,2.0,16,500
Converting Type to Outlines in Adobe InDesign,Udemy,Udemy,https://www.udemy.com/type-to-outlines-indesign/,20,True,Intermediate,Graphic Design,0.6333333333333333,1,725
Siemens NX Unigraphics (UG) Basic to Advance 3D Modelling,Udemy,Udemy,https://www.udemy.com/siemens-nx-unigraphics-ug-basic-to-advance-3d-modelling/,50,True,All Levels,Graphic Design,10.5,23,142
Typography From A to Z,Udemy,Udemy,https://www.udemy.com/typography-from-a-to-z/,100,True,All Levels,Graphic Design,6.0,15,317
Digital Asset Designer: Creating and Selling Mockups,Udemy,Udemy,https://www.udemy.com/digital-asset-designer-mockups/,50,True,Beginner,Graphic Design,3.0,12,50
Adobe Illustrator CC - From scratch ,Udemy,Udemy,https://www.udemy.com/adobe-illustrator-cc-from-scratch/,45,True,Beginner,Graphic Design,5.5,12,115
Photoshop: 5 Practical Techniques to Improve Your Skills,Udemy,Udemy,https://www.udemy.com/photoshop-5-practical-techniques-to-improve-your-skills/,20,True,Intermediate,Graphic Design,0.7166666666666667,5,780
Easy Coloring Book Design,Udemy,Udemy,https://www.udemy.com/easy-coloring-book-design/,25,True,Beginner,Graphic Design,0.5833333333333334,0,0
Make Patterns in Illustrator,Udemy,Udemy,https://www.udemy.com/make-patterns-in-illustrator/,20,True,Beginner,Graphic Design,3.5,0,0
Learn to create Text fire effect in Adobe Photoshop ,Udemy,Udemy,https://www.udemy.com/learn-to-create-text-fire-effect-in-adobe-photoshop/,20,True,All Levels,Graphic Design,0.6,0,0
Professional Business Logo Design Using Free Online Tools,Udemy,Udemy,https://www.udemy.com/professional-business-logo-design-using-free-online-tools/,20,True,All Levels,Graphic Design,0.6166666666666667,0,0
Beginners Guide to Kindle Ebook Covers Design With Fireworks,Udemy,Udemy,https://www.udemy.com/beginners-guide-to-kindle-ebook-covers-design-with-fireworks/,20,True,All Levels,Graphic Design,1.5,0,0
Photoshop isn't like what you imagine A to Z .,Udemy,Udemy,https://www.udemy.com/photoshop-a-to-z/,35,True,All Levels,Graphic Design,3.5,0,343
The Complete Adobe Spark Course,Udemy,Udemy,https://www.udemy.com/the-complete-adobe-spark-course/,150,True,All Levels,Graphic Design,2.0,0,0
The Art of Logo Design : Everything You Need to Know,Udemy,Udemy,https://www.udemy.com/the-art-of-logo-design/,20,True,All Levels,Graphic Design,1.0,0,0
Hand Lettering para Iniciantes,Udemy,Udemy,https://www.udemy.com/hand-lettering-para-iniciantes/,40,True,All Levels,Graphic Design,0.7166666666666667,92,384
Aprende a utilizar Canva,Udemy,Udemy,https://www.udemy.com/aprende-a-utilizar-canva/,20,True,Beginner,Graphic Design,0.6666666666666666,45,677
photoshop - CURSO DE PHOTOSHOP DO BÁSICO AO AVANÇADO,Udemy,Udemy,https://www.udemy.com/photoshop-do-basico-ao-avancado/,100,True,All Levels,Graphic Design,10.0,183,1110
Photoshop - Revelando os segredos das Fusões,Udemy,Udemy,https://www.udemy.com/curso-de-photoshop-gratuito/,20,True,Expert,Graphic Design,3.5,25,858
Create Mobile App Design from Scratch in Photoshop,Udemy,Udemy,https://www.udemy.com/create-mobile-app-design-from-scratch-in-photoshop/,125,True,Beginner,Graphic Design,2.5,7,1359
Apple Watch Design,Udemy,Udemy,https://www.udemy.com/apple-watch-design/,20,True,All Levels,Graphic Design,4.0,24,9847
Word Swag : Create Stunning Images with the Word Swag App,Udemy,Udemy,https://www.udemy.com/word-swag/,100,True,All Levels,Graphic Design,1.0,19,2416
How to Draw Majestic Animals: Dogs,Udemy,Udemy,https://www.udemy.com/how-to-draw-dogs/,35,True,All Levels,Graphic Design,1.0,5,1524
Photoshop Course: Design an eBook Cover in Photoshop,Udemy,Udemy,https://www.udemy.com/ebook-cover-design/,50,True,All Levels,Graphic Design,3.0,69,11893
Digital Art for Beginners,Udemy,Udemy,https://www.udemy.com/digital-art-101-from-beginner-to-pro/,150,True,Beginner,Graphic Design,15.0,388,3381
Learn How To Design a Logo in Adobe Illustrator in 30 Mins,Udemy,Udemy,https://www.udemy.com/30minlogo/,50,True,Beginner,Graphic Design,0.5,53,1270
The most popular techniques in Photoshop,Udemy,Udemy,https://www.udemy.com/the-most-popular-techniques-in-photoshop/,20,True,Intermediate,Graphic Design,1.0,18,1753
Become a Professional Graphic Designer,Udemy,Udemy,https://www.udemy.com/become-a-professional-graphic-designer-udemy/,35,True,All Levels,Graphic Design,20.5,345,3618
Adobe Illustrator CC 2017 for beginners,Udemy,Udemy,https://www.udemy.com/adobe-illustrator-cc-2017/,195,True,Beginner,Graphic Design,1.5,39,2489
How to Draw Cute Cartoon Characters,Udemy,Udemy,https://www.udemy.com/draw-cute-characters/,55,True,All Levels,Graphic Design,2.0,522,4080
How to Create awesome Cinema-graph With Adobe Photoshop?,Udemy,Udemy,https://www.udemy.com/how-to-create-awesome-cinema-graph-with-adobe-photoshop/,20,True,Beginner,Graphic Design,1.0,8,1602
Learn to Create a Mandala with Adobe Illustrator,Udemy,Udemy,https://www.udemy.com/learn-to-create-a-mandala-with-adobe-illustrator/,50,True,All Levels,Graphic Design,4.5,0,7
15  Motion Graphic Elements in After Effect (Series 2),Udemy,Udemy,https://www.udemy.com/15-motion-graphic-elements-in-after-effect-series-2/,30,True,Intermediate,Graphic Design,3.0,0,8
Fantasy map design,Udemy,Udemy,https://www.udemy.com/fantasy-map-design/,30,True,All Levels,Graphic Design,2.5,2,7
Creating 2D Game Assets,Udemy,Udemy,https://www.udemy.com/creating-2d-game-assets/,25,True,All Levels,Graphic Design,2.0,0,57
create 9 professional logo design full version,Udemy,Udemy,https://www.udemy.com/create-9-professional-logo-design-full-version-beginner/,35,True,All Levels,Graphic Design,2.0,3,91
Stencil - Simple Graphic Design For Entrepreneurs,Udemy,Udemy,https://www.udemy.com/stencil-graphic-design/,95,True,All Levels,Graphic Design,1.0,0,11
Learn Adobe InDesign from Scratch,Udemy,Udemy,https://www.udemy.com/learn-adobe-indesign-from-scratch/,40,True,Beginner,Graphic Design,4.5,2,6
Getting the Life of an Instructional Designer,Udemy,Udemy,https://www.udemy.com/getting-the-life-of-an-instructional-designer/,40,True,All Levels,Graphic Design,1.5,0,5
Drawing for All Levels: How to Design Cartoon Women,Udemy,Udemy,https://www.udemy.com/drawing-for-all-levels-how-to-design-cartoon-women/,20,True,All Levels,Graphic Design,1.5,2,5
